Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Column 1,Column 2
12107,11/4/2023,Vidur Deo,West,Surat,Kitchen,Juicer,Juicer Delectus,4,25373,20,81194,19540,Net Banking,,
12108,7/29/2024,Anya Korpal,South,Hyderabad,Home Decor,Cushion,Cushion Doloribus,3,77524,10,209315,50440,UPI,,
12109,12/10/2023,Saanvi Dara,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Exercitationem,5,42801,5,203305,32804,Debit Card,,
12110,10/11/2024,Elakshi Dugar,North,Jaipur,Clothing,Kids Wear,Kids Wear Praesentium,5,45661,0,228305,54011,Debit Card,,
12111,6/26/2025,Lagan Iyer,South,Hyderabad,Clothing,Shoes,Shoes Earum,4,2984,0,11936,2485,Net Banking,,
12112,10/10/2023,Aarav Sankar,South,Hyderabad,Furniture,Cabinet,Cabinet Officia,3,43812,15,111721,5915,UPI,,
12113,4/20/2025,Anvi Rattan,East,Patna,Toys,Board Game,Board Game Omnis,2,12348,5,23461,1481,UPI,,
12114,4/29/2025,Anay Ghosh,West,Goa,Beauty,Perfume,Perfume Beatae,1,60771,5,57732,5846,Debit Card,,
12115,3/11/2024,Kanav Badal,West,Surat,Books,Non-Fiction,Non-Fiction At,2,16930,10,30474,4152,Net Banking,,
12116,11/4/2023,Indrans Rege,North,Chandigarh,Home Decor,Lamp,Lamp Dolore,1,51604,10,46444,2450,COD,,
12117,7/30/2025,Vaibhav Dey,West,Pune,Kitchen,Juicer,Juicer Cum,1,19755,15,16792,1037,UPI,,
12118,12/12/2023,Aaryahi Batta,West,Pune,Toys,Action Figure,Action Figure Dolore,3,4379,10,11823,2568,COD,,
12119,1/15/2025,Devansh Buch,North,Chandigarh,Beauty,Perfume,Perfume Animi,5,8354,10,37593,8319,Net Banking,,
12120,7/16/2025,Kiaan Swamy,North,Lucknow,Beauty,Perfume,Perfume Similique,5,12720,10,57240,4778,UPI,,
12121,10/12/2024,Aarna Kota,West,Goa,Sports,Football,Football Soluta,3,59034,15,150537,30666,Net Banking,,
12122,1/28/2024,Charvi Amble,South,Hyderabad,Sports,Cricket Bat,Cricket Bat Quidem,3,28393,5,80920,13853,Credit Card,,
12123,5/19/2025,Piya Sami,West,Surat,Books,Comics,Comics Doloremque,3,34251,15,87340,19961,COD,,
12124,5/23/2025,Jhanvi Aggarwal,North,Lucknow,Home Decor,Vase,Vase Exercitationem,2,22548,0,45096,4335,Credit Card,,
12125,7/4/2025,Jayan Desai,East,Guwahati,Toys,RC Car,RC Car Possimus,1,17031,20,13625,2127,Net Banking,,
12126,4/13/2024,Raghav Grewal,North,Lucknow,Furniture,Bed,Bed Enim,4,43796,10,157666,30790,COD,,
12127,1/10/2024,Bhamini Doshi,North,Delhi,Beauty,Shampoo,Shampoo Vero,4,2442,5,9280,1874,Debit Card,,
12128,3/28/2025,Lavanya Tella,North,Chandigarh,Sports,Cricket Bat,Cricket Bat Est,4,10644,0,42576,9423,COD,,
12129,4/6/2025,Vanya Vig,East,Kolkata,Clothing,Men's Wear,Men's Wear Culpa,1,77527,0,77527,7657,Credit Card,,
12130,8/12/2024,Drishya Gill,North,Lucknow,Beauty,Shampoo,Shampoo Consequuntur,4,36963,5,140459,31023,COD,,
12131,5/3/2025,Samaira Singhal,North,Delhi,Beauty,Shampoo,Shampoo Numquam,1,51106,15,43440,8399,Credit Card,,
12132,9/5/2024,Nehmat Tiwari,North,Chandigarh,Toys,Doll,Doll Illum,3,74020,20,177648,25633,COD,,
12133,9/15/2024,Aarush Doshi,South,Chennai,Kitchen,Cookware Set,Cookware Set Distinctio,2,23153,20,37045,4078,Debit Card,,
12134,12/19/2024,Ivana Vasa,North,Amritsar,Toys,RC Car,RC Car Inventore,5,56737,10,255317,54734,Debit Card,,
12135,10/28/2023,Anvi Bobal,West,Surat,Clothing,Women's Wear,Women's Wear Nihil,5,39339,10,177026,22467,Debit Card,,
12136,3/15/2024,Adira Chacko,East,Ranchi,Kitchen,Juicer,Juicer Dignissimos,3,39848,5,113567,14374,Debit Card,,
12137,10/20/2024,Anay Chad,South,Chennai,Books,Comics,Comics Sapiente,3,76533,20,183679,33188,Credit Card,,
12138,1/30/2024,Adah Shroff,West,Goa,Home Decor,Clock,Clock Atque,1,71876,10,64688,9687,UPI,,
12139,11/2/2023,Ranbir Balakrishnan,North,Lucknow,Toys,RC Car,RC Car Odit,3,63739,0,191217,36674,COD,,
12140,2/17/2025,Anya Lala,East,Bhubaneswar,Clothing,Shoes,Shoes Repellat,3,48469,0,145407,7390,Debit Card,,
12141,7/17/2024,Saanvi Wali,West,Mumbai,Home Decor,Wall Art,Wall Art Nostrum,2,30411,5,57781,11145,Debit Card,,
12142,12/15/2024,Amira Chakraborty,South,Chennai,Kitchen,Juicer,Juicer Facilis,4,29873,15,101568,24764,Net Banking,,
12143,7/20/2025,Mamooty Balakrishnan,East,Patna,Clothing,Kids Wear,Kids Wear Dolor,5,51128,5,242858,40261,COD,,
12144,3/22/2024,Chirag Char,North,Chandigarh,Toys,Action Figure,Action Figure Accusantium,5,71439,15,303616,70173,COD,,
12145,10/16/2023,Nakul Tella,North,Chandigarh,Home Decor,Vase,Vase Minus,2,29477,20,47163,8202,UPI,,
12146,4/19/2025,Seher Chopra,South,Thiruvananthapuram,Home Decor,Vase,Vase Dolorem,1,72116,20,57693,12205,Net Banking,,
12147,7/22/2024,Jayesh Bajaj,East,Kolkata,Clothing,Shoes,Shoes Veritatis,5,46037,5,218676,49813,COD,,
12148,3/14/2024,Vanya Bir,North,Amritsar,Clothing,Accessories,Accessories Eaque,4,72637,0,290548,37770,UPI,,
12149,12/3/2024,Jayan Bhakta,West,Pune,Sports,Cricket Bat,Cricket Bat Distinctio,3,31598,15,80575,14639,Net Banking,,
12150,6/13/2025,Hrishita Luthra,East,Kolkata,Books,Fiction,Fiction Quisquam,2,70431,10,126776,24909,Debit Card,,
12151,5/1/2024,Rati Raju,North,Chandigarh,Home Decor,Cushion,Cushion Consectetur,3,69875,20,167700,12131,Debit Card,,
12152,3/13/2025,Chirag Bail,East,Ranchi,Sports,Cricket Bat,Cricket Bat Odit,5,20239,20,80956,10317,Debit Card,,
12153,4/12/2025,Kiara Ahluwalia,North,Chandigarh,Electronics,Mobile,Mobile Culpa,1,17421,5,16550,856,UPI,,
12154,1/24/2024,Shalv Dutta,South,Coimbatore,Clothing,Women's Wear,Women's Wear Odio,3,9700,15,24735,5477,COD,,
12155,3/8/2024,Dharmajan Setty,East,Bhubaneswar,Furniture,Chair,Chair Officia,5,69207,15,294130,44409,COD,,
12156,5/1/2024,Madhav Deo,West,Pune,Furniture,Table,Table Numquam,5,30470,15,129498,23265,Credit Card,,
12157,9/13/2024,Ranbir Babu,South,Chennai,Clothing,Women's Wear,Women's Wear Quaerat,2,66296,5,125962,30173,Net Banking,,
12158,10/8/2024,Lakshit Walia,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Nobis,1,74433,10,66990,16451,Net Banking,,
12159,8/17/2025,Anay Vaidya,South,Coimbatore,Clothing,Accessories,Accessories Sunt,4,68975,20,220720,39863,Debit Card,,
12160,10/24/2024,Kaira Acharya,West,Goa,Sports,Cricket Bat,Cricket Bat Sint,1,25464,0,25464,1997,Net Banking,,
12161,10/18/2024,Armaan Bora,South,Chennai,Books,Biography,Biography Nihil,3,14789,0,44367,6707,Debit Card,,
12162,1/15/2025,Kanav Shankar,North,Delhi,Furniture,Bed,Bed Iusto,5,35352,0,176760,25858,Credit Card,,
12163,7/2/2024,Hridaan Bhatia,North,Jaipur,Groceries,Sugar,Sugar Dolores,2,61395,5,116651,8827,Credit Card,,
12164,4/29/2025,Aarav Ahuja,South,Coimbatore,Sports,Cricket Bat,Cricket Bat Excepturi,4,54075,15,183855,38102,COD,,
12165,4/4/2024,Neelofar Ray,East,Kolkata,Furniture,Table,Table Veritatis,4,70677,15,240302,39889,UPI,,
12166,8/28/2024,Nitara Upadhyay,West,Pune,Toys,Doll,Doll Cupiditate,2,37627,5,71491,9283,Net Banking,,
12167,3/28/2025,Charvi Mallick,North,Lucknow,Home Decor,Vase,Vase Animi,2,79358,0,158716,38918,COD,,
12168,3/31/2024,Ishita Vyas,North,Delhi,Clothing,Accessories,Accessories Quasi,5,43448,15,184654,25042,Debit Card,,
12169,1/23/2025,Rhea Cherian,West,Mumbai,Home Decor,Wall Art,Wall Art Atque,2,72776,15,123719,27011,UPI,,
12170,3/24/2025,Shanaya Ray,East,Guwahati,Furniture,Bed,Bed Et,4,11796,5,44825,3162,Credit Card,,
12171,1/21/2024,Damini Vala,East,Kolkata,Books,Fiction,Fiction Nostrum,3,63827,5,181907,9477,Debit Card,,
12172,3/17/2025,Lakshay Devi,North,Jaipur,Books,Biography,Biography Illum,2,51134,15,86928,14222,Net Banking,,
12173,5/24/2024,Vidur Tripathi,North,Chandigarh,Home Decor,Clock,Clock Optio,2,30124,5,57236,10385,Debit Card,,
12174,3/29/2024,Alia Ray,North,Chandigarh,Electronics,Camera,Camera Debitis,4,29711,5,112902,24805,Net Banking,,
12175,6/5/2025,Gokul Sawhney,West,Goa,Furniture,Cabinet,Cabinet Ea,5,58495,20,233980,56095,UPI,,
12176,8/10/2024,Ryan Choudhry,North,Amritsar,Books,Textbook,Textbook Error,1,30997,20,24798,2699,Debit Card,,
12177,12/9/2024,Indrans Konda,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Cum,5,72809,10,327641,54717,Net Banking,,
12178,2/23/2024,Faiyaz Dayal,East,Patna,Home Decor,Vase,Vase Esse,5,15450,20,61800,6873,COD,,
12179,4/22/2025,Advik Borde,East,Ranchi,Beauty,Perfume,Perfume Assumenda,5,29745,10,133853,22784,Debit Card,,
12180,9/13/2025,Hazel Barman,East,Patna,Clothing,Kids Wear,Kids Wear Sit,5,79880,10,359460,64220,COD,,
12181,12/9/2024,Nishith Tara,West,Surat,Books,Fiction,Fiction Perferendis,2,71171,0,142342,33034,COD,,
12182,2/3/2024,Yuvaan Raman,East,Guwahati,Electronics,Smartwatch,Smartwatch Eum,3,36421,0,109263,17686,Net Banking,,
12183,3/6/2025,Oorja Balakrishnan,East,Ranchi,Toys,Doll,Doll Tempore,2,59223,20,94757,9992,Debit Card,,
12184,6/10/2025,Vihaan Chaudry,East,Guwahati,Furniture,Cabinet,Cabinet Magnam,4,41211,0,164844,12852,UPI,,
12185,3/30/2024,Aarav Randhawa,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Cupiditate,5,20918,5,99361,10639,UPI,,
12186,3/3/2024,Pranay Dey,South,Bangalore,Electronics,Headphones,Headphones Qui,5,44435,5,211066,28845,UPI,,
12187,12/22/2024,Pari Saini,East,Ranchi,Beauty,Perfume,Perfume Facilis,4,47036,0,188144,10687,UPI,,
12188,1/28/2024,Arnav Arya,East,Kolkata,Kitchen,Juicer,Juicer Minus,5,26338,0,131690,10872,COD,,
12189,8/14/2024,Dhanush Vyas,South,Bangalore,Beauty,Shampoo,Shampoo Corporis,5,10496,15,44608,7828,Debit Card,,
12190,2/5/2025,Vedika Borde,West,Pune,Sports,Tennis Racket,Tennis Racket Facere,4,52397,5,199109,20195,Debit Card,,
12191,1/26/2025,Aradhya Bhandari,South,Thiruvananthapuram,Electronics,Headphones,Headphones Inventore,1,34995,15,29746,2159,UPI,,
12192,11/17/2023,Veer Dugal,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Praesentium,5,58541,10,263435,53824,COD,,
12193,2/6/2024,Lakshay Raj,East,Bhubaneswar,Sports,Tennis Racket,Tennis Racket Corporis,2,25689,5,48809,11535,COD,,
12194,10/29/2023,Tiya Jayaraman,North,Chandigarh,Groceries,Sugar,Sugar Dicta,4,13733,15,46692,10966,Net Banking,,
12195,9/26/2024,Advika Dhar,East,Ranchi,Books,Non-Fiction,Non-Fiction Nihil,4,78511,15,266937,50474,UPI,,
12196,11/23/2024,Hrishita Tailor,South,Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Pariatur,1,34123,20,27298,3135,Net Banking,,
12197,10/12/2023,Shlok Dave,West,Goa,Furniture,Sofa,Sofa Sequi,1,6843,10,6159,1494,Debit Card,,
12198,12/15/2024,Ishaan Rege,West,Surat,Home Decor,Clock,Clock Modi,1,10908,0,10908,652,Credit Card,,
12199,9/14/2025,Trisha Lad,North,Amritsar,Electronics,Headphones,Headphones Error,4,27529,20,88093,12881,Net Banking,,
12200,7/5/2025,Reyansh Gill,West,Mumbai,Furniture,Chair,Chair Nisi,4,62541,10,225148,32910,COD,,
12201,4/23/2024,Darshit Mand,North,Amritsar,Furniture,Bed,Bed Eos,5,1232,5,5852,647,Debit Card,,
12202,4/23/2025,Riaan Bassi,North,Delhi,Clothing,Women's Wear,Women's Wear Illum,4,74726,15,254068,14389,Net Banking,,
12203,12/10/2024,Adira Choudhry,North,Jaipur,Kitchen,Cookware Set,Cookware Set Corporis,1,17341,0,17341,2656,Credit Card,,
12204,4/11/2025,Hrishita Kumar,North,Amritsar,Clothing,Shoes,Shoes A,1,43547,0,43547,2180,UPI,,
12205,2/27/2024,Mohanlal Rout,South,Bangalore,Sports,Cricket Bat,Cricket Bat Harum,1,22284,15,18941,4681,UPI,,
12206,10/27/2023,Vritika Varma,West,Goa,Clothing,Kids Wear,Kids Wear Illo,2,51030,15,86751,8604,COD,,
12207,3/27/2025,Raghav Viswanathan,West,Goa,Toys,Doll,Doll Necessitatibus,3,51990,15,132575,16701,Credit Card,,
12208,11/5/2024,Tiya Sarna,North,Delhi,Clothing,Accessories,Accessories Ipsam,5,51926,10,233667,36076,UPI,,
12209,3/22/2024,Manjari Agarwal,South,Bangalore,Beauty,Face Cream,Face Cream Libero,1,51009,15,43358,8234,COD,,
12210,3/29/2025,Siya Banerjee,West,Goa,Beauty,Shampoo,Shampoo Est,2,30788,5,58497,8993,Credit Card,,
12211,1/23/2024,Myra Rout,East,Kolkata,Sports,Dumbbells,Dumbbells Quas,1,41976,20,33581,5185,COD,,
12212,7/4/2025,Ivana Hayer,South,Chennai,Home Decor,Lamp,Lamp Tempore,1,12879,15,10947,1290,UPI,,
12213,5/25/2025,Tanya Kar,East,Ranchi,Books,Comics,Comics Perferendis,3,15591,20,37418,2571,Credit Card,,
12214,1/23/2024,Tanya Gala,East,Guwahati,Groceries,Spices,Spices Alias,4,34766,5,132111,18786,UPI,,
12215,3/7/2025,Piya Deshmukh,South,Bangalore,Home Decor,Cushion,Cushion Aliquam,5,76737,20,306948,64843,Net Banking,,
12216,9/3/2024,Umang Bail,North,Amritsar,Electronics,Camera,Camera Rem,4,41374,5,157221,11773,Credit Card,,
12217,2/18/2025,Shalv Varughese,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Natus,5,20898,0,104490,20917,COD,,
12218,8/9/2025,Riya Dey,West,Goa,Furniture,Cabinet,Cabinet Cupiditate,5,24456,15,103938,20419,Debit Card,,
12219,8/6/2024,Zaina Soman,North,Chandigarh,Home Decor,Clock,Clock Labore,1,27272,5,25908,3411,Debit Card,,
12220,12/2/2023,Saira Kant,North,Jaipur,Kitchen,Refrigerator,Refrigerator Adipisci,4,10292,0,41168,9098,UPI,,
12221,6/14/2024,Aayush Krish,South,Hyderabad,Toys,RC Car,RC Car Cupiditate,1,27923,20,22338,1361,Net Banking,,
12222,12/11/2024,Badal Rajan,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Occaecati,4,42692,20,136614,9703,Credit Card,,
12223,1/9/2025,Prisha Lalla,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minima,1,23775,10,21398,1454,Net Banking,,
12224,9/15/2025,Hansh Yadav,East,Ranchi,Electronics,Mobile,Mobile Iste,4,44235,5,168093,9290,UPI,,
12225,1/17/2025,Adira Sathe,South,Hyderabad,Electronics,Headphones,Headphones Minus,3,20810,20,49944,8637,Net Banking,,
12226,7/31/2024,Ehsaan Dugar,East,Ranchi,Sports,Football,Football Expedita,5,77672,5,368942,39518,Credit Card,,
12227,3/20/2025,Anahita Manne,West,Mumbai,Beauty,Foundation,Foundation Non,2,31668,5,60169,10761,COD,,
12228,11/17/2023,Sana Walia,South,Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Magni,5,27424,10,123408,18240,Net Banking,,
12229,7/22/2024,Yasmin Kaul,West,Surat,Kitchen,Microwave,Microwave Officia,4,2038,15,6929,895,Credit Card,,
12230,8/21/2025,Divij Ray,West,Surat,Sports,Cricket Bat,Cricket Bat Unde,4,33014,10,118850,29593,Debit Card,,
12231,12/30/2023,Anika Tata,West,Surat,Beauty,Lipstick,Lipstick Vero,3,11474,20,27538,3394,Credit Card,,
12232,5/12/2025,Advik Choudhary,West,Surat,Groceries,Sugar,Sugar Eius,4,33093,0,132372,9159,Debit Card,,
12233,1/13/2025,Darshit Ahluwalia,East,Bhubaneswar,Clothing,Shoes,Shoes Ad,1,10386,20,8309,1406,Credit Card,,
12234,3/15/2024,Priyansh Badal,South,Hyderabad,Electronics,Laptop,Laptop Eligendi,3,62517,20,150041,11646,Debit Card,,
12235,11/24/2024,Bhavin Agate,North,Lucknow,Home Decor,Cushion,Cushion Quos,5,77983,20,311932,44766,COD,,
12236,11/28/2023,Kaira Rajagopalan,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Aut,2,1661,10,2990,550,Net Banking,,
12237,6/26/2024,Inaaya  Doshi,South,Thiruvananthapuram,Clothing,Shoes,Shoes Temporibus,4,11933,0,47732,3952,Credit Card,,
12238,2/5/2024,Aniruddh Mangat,East,Bhubaneswar,Electronics,Mobile,Mobile Numquam,2,12851,0,25702,4306,Debit Card,,
12239,7/16/2025,Vidur Dutt,East,Patna,Home Decor,Clock,Clock Amet,2,36430,20,58288,10180,COD,,
12240,9/26/2024,Navya Kibe,South,Coimbatore,Books,Biography,Biography Cupiditate,2,64649,10,116368,8713,COD,,
12241,1/28/2024,Pranay Andra,West,Surat,Groceries,Spices,Spices Consequuntur,5,30825,10,138713,22274,Net Banking,,
12242,9/23/2025,Devansh Borah,East,Guwahati,Books,Non-Fiction,Non-Fiction Iure,3,21339,20,51214,6056,Debit Card,,
12243,10/4/2023,Ela Jain,South,Chennai,Sports,Yoga Mat,Yoga Mat Ab,3,18949,0,56847,4260,Credit Card,,
12244,10/11/2023,Bhamini Doshi,West,Mumbai,Kitchen,Cookware Set,Cookware Set Fugit,2,47502,0,95004,11676,Credit Card,,
12245,1/16/2025,Vedika Gokhale,West,Mumbai,Sports,Football,Football Pariatur,2,48262,0,96524,20917,Credit Card,,
12246,12/27/2023,Jayesh Basak,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Ipsam,1,78504,10,70654,16910,UPI,,
12247,4/27/2025,Nehmat Krish,North,Lucknow,Toys,Puzzle,Puzzle Voluptatem,1,48498,15,41223,2711,UPI,,
12248,5/31/2025,Riya Dasgupta,West,Ahmedabad,Beauty,Face Cream,Face Cream Fuga,3,32464,15,82783,18138,Debit Card,,
12249,11/16/2023,Armaan Chaudhry,North,Lucknow,Groceries,Wheat,Wheat Magnam,5,68366,0,341830,20138,Debit Card,,
12250,8/7/2024,Alia Datta,West,Surat,Beauty,Foundation,Foundation Perspiciatis,3,78061,10,210765,15074,UPI,,
12251,11/21/2023,Rania Vohra,West,Ahmedabad,Toys,Doll,Doll Quasi,3,52131,15,132934,17718,COD,,
12252,4/8/2024,Stuvan Dash,South,Hyderabad,Groceries,Spices,Spices Aut,2,25645,0,51290,5415,COD,,
12253,3/1/2025,Navya Barman,North,Jaipur,Sports,Dumbbells,Dumbbells Provident,1,13203,15,11223,1010,Debit Card,,
12254,12/16/2023,Divit Jaggi,South,Bangalore,Electronics,Laptop,Laptop Tenetur,2,9533,0,19066,4208,Credit Card,,
12255,8/2/2025,Kiara Ratti,West,Ahmedabad,Groceries,Sugar,Sugar Non,2,34813,10,62663,4321,UPI,,
12256,1/7/2024,Sumer Sanghvi,North,Jaipur,Beauty,Shampoo,Shampoo Aperiam,4,60017,10,216061,28678,Debit Card,,
12257,8/17/2025,Aradhya Krish,North,Chandigarh,Books,Biography,Biography Facilis,5,14035,0,70175,16803,Net Banking,,
12258,5/10/2024,Vritika Dugal,South,Hyderabad,Books,Biography,Biography Atque,2,76063,20,121701,11308,Credit Card,,
12259,11/21/2024,Jayan Bhatnagar,North,Chandigarh,Groceries,Rice,Rice Eum,3,30739,10,82995,14335,COD,,
12260,8/20/2024,Faiyaz Gour,South,Bangalore,Groceries,Rice,Rice Quia,4,36080,0,144320,9360,COD,,
12261,3/18/2025,Ela Gulati,East,Ranchi,Clothing,Women's Wear,Women's Wear Quia,4,72114,15,245188,52691,Net Banking,,
12262,12/5/2024,Yuvraj  Varma,West,Mumbai,Sports,Football,Football Sit,2,61185,10,110133,22334,Debit Card,,
12263,5/1/2024,Anaya Dara,East,Patna,Electronics,Mobile,Mobile Laboriosam,1,17001,5,16151,3687,COD,,
12264,3/16/2025,Mahika Kumar,West,Pune,Books,Fiction,Fiction Natus,4,18277,20,58486,12977,Net Banking,,
12265,11/26/2023,Mamooty Bir,South,Thiruvananthapuram,Toys,Action Figure,Action Figure At,1,7828,20,6262,1313,COD,,
12266,5/22/2025,Gokul Kamdar,South,Chennai,Groceries,Oil,Oil Nisi,3,64127,5,182762,11129,COD,,
12267,11/27/2023,Rasha Walia,West,Goa,Home Decor,Vase,Vase Nam,3,42458,10,114637,10987,Debit Card,,
12268,6/8/2025,Kaira Doctor,East,Ranchi,Toys,RC Car,RC Car Dolores,5,67032,20,268128,23651,Credit Card,,
12269,3/24/2024,Samaira Krishnan,West,Goa,Sports,Tennis Racket,Tennis Racket Repellat,5,31994,0,159970,25271,COD,,
12270,3/10/2024,Shalv Bava,East,Guwahati,Furniture,Bed,Bed Quaerat,4,71393,10,257015,38066,UPI,,
12271,10/15/2024,Bhamini Deo,North,Chandigarh,Sports,Tennis Racket,Tennis Racket Debitis,5,9822,10,44199,7158,UPI,,
12272,4/26/2024,Neysa Verma,West,Ahmedabad,Books,Biography,Biography Dignissimos,2,34557,0,69114,10488,Credit Card,,
12273,6/6/2025,Akarsh Vora,West,Surat,Home Decor,Wall Art,Wall Art Facilis,2,27758,20,44413,6884,Net Banking,,
12274,9/7/2025,Nirvi Virk,East,Kolkata,Home Decor,Cushion,Cushion Distinctio,3,1394,20,3346,233,UPI,,
12275,9/29/2025,Mahika Bir,East,Kolkata,Kitchen,Microwave,Microwave Porro,5,69789,5,331498,46855,Debit Card,,
12276,4/23/2025,Prerak Bhandari,South,Bangalore,Toys,Puzzle,Puzzle Eius,5,51064,20,204256,12737,UPI,,
12277,4/20/2024,Abram Brar,North,Lucknow,Books,Non-Fiction,Non-Fiction Molestiae,4,67986,0,271944,23717,Debit Card,,
12278,7/1/2024,Armaan Krishna,West,Goa,Home Decor,Lamp,Lamp Quasi,5,29278,15,124432,16099,Net Banking,,
12279,1/12/2025,Yuvraj  Subramanian,South,Hyderabad,Groceries,Spices,Spices Incidunt,1,55681,10,50113,11463,Credit Card,,
12280,12/15/2023,Yasmin Sathe,East,Kolkata,Clothing,Shoes,Shoes Deleniti,4,66314,20,212205,52199,COD,,
12281,1/16/2025,Samiha Kumar,West,Ahmedabad,Clothing,Women's Wear,Women's Wear Ullam,1,51535,10,46382,11111,Debit Card,,
12282,8/24/2024,Miraya Majumdar,North,Lucknow,Groceries,Rice,Rice Quis,1,24833,10,22350,2814,Debit Card,,
12283,7/1/2025,Charvi Bakshi,South,Chennai,Toys,Action Figure,Action Figure A,5,1649,0,8245,1355,Credit Card,,
12284,5/28/2024,Divij Bajaj,West,Surat,Toys,Puzzle,Puzzle Alias,3,68087,0,204261,49848,Net Banking,,
12285,12/20/2023,Alisha Kar,South,Coimbatore,Furniture,Chair,Chair Debitis,4,48008,0,192032,41037,Credit Card,,
12286,11/11/2024,Hridaan Shroff,West,Pune,Toys,Board Game,Board Game Blanditiis,5,51965,10,233843,20446,Debit Card,,
12287,7/11/2025,Ahana  Sabharwal,South,Bangalore,Clothing,Kids Wear,Kids Wear Sint,3,15738,10,42493,6678,Debit Card,,
12288,5/12/2025,Pranay Kohli,West,Goa,Clothing,Men's Wear,Men's Wear Eveniet,1,33983,10,30585,3316,Net Banking,,
12289,3/30/2024,Mohanlal Ratti,North,Chandigarh,Electronics,Smartwatch,Smartwatch Harum,1,29445,15,25028,4540,COD,,
12290,9/27/2024,Krish Chaudry,South,Chennai,Groceries,Rice,Rice Alias,2,804,5,1528,239,Debit Card,,
12291,4/1/2024,Dhruv Deo,East,Patna,Electronics,Headphones,Headphones Numquam,4,10755,0,43020,10233,COD,,
12292,5/17/2025,Shlok Raja,South,Chennai,Clothing,Women's Wear,Women's Wear Rerum,4,44820,0,179280,10695,Net Banking,,
12293,8/28/2024,Eshani Vohra,West,Ahmedabad,Beauty,Lipstick,Lipstick Doloremque,2,75061,5,142616,7164,Net Banking,,
12294,6/10/2025,Krish Wali,East,Guwahati,Sports,Yoga Mat,Yoga Mat Praesentium,1,35352,15,30049,4247,Credit Card,,
12295,5/15/2024,Kaira Sane,East,Ranchi,Groceries,Oil,Oil Optio,5,5983,10,26924,3448,Debit Card,,
12296,5/21/2024,Nehmat Gill,East,Bhubaneswar,Groceries,Oil,Oil Non,5,20936,15,88978,7338,UPI,,
12297,3/18/2024,Saira Comar,West,Surat,Kitchen,Juicer,Juicer Nemo,5,34524,10,155358,18268,COD,,
12298,2/1/2025,Misha Andra,North,Amritsar,Furniture,Table,Table Voluptate,1,51339,0,51339,9921,Net Banking,,
12299,5/12/2024,Rati Mall,North,Lucknow,Toys,Doll,Doll Ipsa,1,56140,0,56140,4889,COD,,
12300,10/24/2023,Hiran Bahl,South,Chennai,Furniture,Table,Table Ipsa,4,4552,0,18208,3977,Credit Card,,
12301,11/26/2023,Vaibhav Krishna,East,Ranchi,Books,Non-Fiction,Non-Fiction Magni,1,37533,10,33780,6446,Net Banking,,
12302,6/4/2025,Gokul Kale,North,Delhi,Sports,Tennis Racket,Tennis Racket Fugiat,4,58452,10,210427,37602,UPI,,
12303,5/31/2024,Bhamini Balakrishnan,East,Patna,Electronics,Laptop,Laptop Voluptatem,5,13890,5,65978,5468,COD,,
12304,9/8/2024,Myra Baria,North,Chandigarh,Toys,Action Figure,Action Figure Ab,2,79039,10,142270,29486,Credit Card,,
12305,10/5/2023,Nishith Banik,East,Patna,Clothing,Shoes,Shoes Quo,2,62199,5,118178,23352,Credit Card,,
12306,1/4/2024,Shaan Korpal,East,Patna,Furniture,Cabinet,Cabinet Consequatur,5,47619,5,226190,48700,UPI,,
12307,1/6/2025,Zeeshan Das,East,Bhubaneswar,Books,Non-Fiction,Non-Fiction Repellendus,1,63925,20,51140,6945,Debit Card,,
12308,2/28/2025,Akarsh Korpal,East,Ranchi,Clothing,Women's Wear,Women's Wear Quasi,4,21485,20,68752,15182,Net Banking,,
12309,4/20/2025,Saanvi Bala,East,Kolkata,Groceries,Spices,Spices Fugit,1,31443,15,26727,6442,UPI,,
12310,6/23/2025,Armaan Karan,West,Goa,Beauty,Perfume,Perfume Cupiditate,2,38547,15,65530,13283,Debit Card,,
12311,7/2/2024,Sana Borra,North,Amritsar,Books,Non-Fiction,Non-Fiction Quam,1,54980,15,46733,3796,Net Banking,,
12312,8/31/2024,Indrajit Majumdar,South,Hyderabad,Electronics,Mobile,Mobile Ea,1,43437,0,43437,8394,UPI,,
12313,8/25/2025,Devansh Shukla,East,Patna,Beauty,Foundation,Foundation Corporis,4,6203,20,19850,3654,Net Banking,,
12314,8/17/2025,Ehsaan Andra,East,Ranchi,Electronics,Smartwatch,Smartwatch Esse,2,68153,5,129491,17007,COD,,
12315,10/19/2024,Shamik Rout,North,Amritsar,Home Decor,Lamp,Lamp Autem,1,50570,10,45513,7594,COD,,
